ImageName,PredX,PredY,GT_X_512,GT_Y_512,Error_px,Success
IDRiD_247,180,279,181.970149253731,280.629213483146,2.55652589575051,1
IDRiD_112,235,236,234.388059701493,233.52808988764,2.54652911479976,1
IDRiD_141,303,231,303.283582089552,233.52808988764,2.54394521983173,1
IDRiD_216,243,196,241.074626865672,197.213483146067,2.2758741292486,1
IDRiD_101,185,260,185.55223880597,257.797752808989,2.27043176271302,1
IDRiD_176,284,298,281.791044776119,297.52808988764,2.25880108359647,1
IDRiD_013,184,274,184.238805970149,272,2.01420661586118,1
IDRiD_221,183,272,181.134328358209,271.280898876404,1.99945920211932,1
IDRiD_378,180,256,181.970149253731,255.820224719101,1.97833445948869,1
IDRiD_364,225,248,224.119402985075,249.707865168539,1.92152401405897,1
IDRiD_059,211,245,209.313432835821,245.573033707865,1.78125698023527,1
IDRiD_137,245,244,244.179104477612,245.573033707865,1.7743462189654,1
IDRiD_092,253,265,252.298507462687,266.606741573034,1.75320000639436,1
IDRiD_263,283,275,284.417910447761,275.955056179775,1.70956203291875,1
IDRiD_136,201,272,200.358208955224,270.561797752809,1.57490363164867,1
IDRiD_075,262,277,260.776119402985,277.932584269663,1.53869981990394,1
IDRiD_383,267,293,267.940298507463,294.112359550562,1.45653872343394,1
IDRiD_241,280,269,280.835820895522,268.584269662921,0.933503231145656,1
IDRiD_256,234,178,233.432835820896,178.337078651685,0.659770583976953,1
IDRiD_231,187,280,186.985074626866,280.629213483146,0.629390478269222,1
IDRiD_265,182,285,181.611940298507,284.76404494382,0.454164199887312,1
IDRiD_190,285,277,284.89552238806,277.393258426966,0.406900186503683,1
IDRiD_166,282,239,282.268656716418,238.921348314607,0.279933061448017,1
